X.Item;Label;Bx;By;Width;Height;Area;Mean;Major;Minor;Feret;Area_exc;ThickR;Pred;pred_valid_Id_20170806_1703;Valid;esd;Major.micron;Minor.micron;Major.mm;Minor.mm;Area_ellipse_mm2;biovol.mm;g_carbon
1301;abr1_noronha_st01_300_d2_d2_1;17646;5058;167;344;10602;175.25;138.5;97.40000153;349.8999939;10559;6.675000191;03_Copepod;03_copepod;03_copepod;1231.87016438861;1468.1;1032.440016218;1.4681;1.032440016218;1.19044777872095;0.81896189328341;0.0000224942494377317
1304;abr1_noronha_st01_300_d2_d2_1;15893;5111;50;101;3286;186.5399933;95.80000305;43.70000076;101.4000015;3251;2.02699995;05_Ostracoda;03_copepod;03_copepod;685.811583937178;1015.48003233;463.220008056;1.01548003233;0.463220008056;0.369443967320739;0.11403138663744;0.0000055893203374337
1309;abr1_noronha_st01_300_d2_d2_1;22214;5203;228;219;13285;198.6900024;209.3000031;80.80000305;249.1999969;12856;3.319000006;15_Multiples;03_copepod;03_copepod;1378.96046880333;2218.58003286;856.48003233;2.21858003286;0.85648003233;1.4923896340856;0.85170261876625;0.0000294371687690786
1310;abr1_noronha_st01_300_d2_d2_1;18112;5246;372;448;24008;177.2599945;538.5;56.79999924;537.9000244;23991;2.770999908;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1853.74088295708;5708.1;602.079991944;5.7081;0.602079991944;2.69920363079078;1.08287508355646;0.0000595863268081033
1311;abr1_noronha_st01_300_d2_d2_1;20154;5284;177;297;9103;172.8000031;117.3000031;98.80000305;309.7999878;9095;1.743000031;03_Copepod;03_copepod;03_copepod;1141.46686273677;1243.38003286;1047.28003233;1.24338003286;1.04728003233;1.02271963386352;0.713687241613738;0.0000187752849797057
1312;abr1_noronha_st01_300_d2_d2_1;14989;5324;71;268;6511;208.8300018;217.3000031;38.09999847;268.6000061;6510;2.062000036;02_Chaetognatha;02_chaetognatha;02_chaetognatha;965.372414195253;2303.38003286;403.859983782;2.30338003286;0.403859983782;0.730611161553355;0.196610017781649;0.0000125823827346458
1313;abr1_noronha_st01_300_d2_d2_1;19802;5328;121;132;3445;195.6300049;71.90000153;61;168.6000061;3438;2.871999979;03_Copepod;03_copepod;03_copepod;702.207801279895;762.140016218;646.6;0.762140016218;0.6466;0.387044006388493;0.166757188020281;0.00000590759893829537
1315;abr1_noronha_st01_300_d2_d2_1;18809;5357;133;485;21927;149.4400024;444.2999878;62.79999924;486.3999939;21925;3.052999973;12_Euphausiacea;12_euphausiacea;12_euphausiacea;1771.57949605092;4709.57987068;665.679991944;4.70957987068;0.665679991944;2.46228064729641;1.09217334146133;0.0000534155713260142
1316;abr1_noronha_st01_300_d2_d2_1;15645;5363;98;145;7276;162.6100006;132;70.19999695;149.8000031;7276;4.406000137;03_Copepod;03_copepod;03_copepod;1020.51027575911;1399.2;744.11996767;1.3992;0.74411996767;0.817735093972777;0.405456354443286;0.0000143874964231647
1317;abr1_noronha_st01_300_d2_d2_1;22902;5384;144;154;10627;176.8399963;160;84.59999847;189.6000061;10590;3.950999975;03_Copepod;03_copepod;03_copepod;1233.32171223078;1696;896.759983782;1.696;0.896759983782;1.19451594068312;0.713767363892706;0.0000225857549367138
1318;abr1_noronha_st01_300_d2_d2_1;15331;5385;50;57;2226;145.3200073;56.79999924;49.90000153;60.09999847;2226;1.315000057;05_Ostracoda;05_ostracoda;05_ostracoda;564.460578980437;602.079991944;528.940016218;0.602079991944;0.528940016218;0.250121198340281;0.0881546937971002;0.00000351378583115642
1319;abr1_noronha_st01_300_d2_d2_1;22798;5414;70;53;2837;172.1600037;68.69999695;52.59999847;70.90000153;2837;1.304999948;05_Ostracoda;05_ostracoda;05_ostracoda;637.236589766768;728.21996767;557.559983782;0.72821996767;0.557559983782;0.318892320806976;0.118474306256628;0.00000469150976077433
1321;abr1_noronha_st01_300_d2_d2_1;20904;5442;208;140;8529;169;155;70.09999847;218.5;8519;2.730999947;03_Copepod;03_copepod;03_copepod;1104.89267427024;1643;743.059983782;1.643;0.743059983782;0.958851426192363;0.474748617405587;0.0000173884255605147
1322;abr1_noronha_st01_300_d2_d2_1;16008;5467;146;78;6293;153.9499969;125.5;63.90000153;146.6000061;6286;2.726999998;03_Copepod;03_copepod;03_copepod;949.073621408531;1330.3;677.340016218;1.3303;0.677340016218;0.707695128776596;0.31940481324323;0.0000121141564147799
1323;abr1_noronha_st01_300_d2_d2_1;17619;5497;49;110;2903;157.4499969;93.5;39.5;110.9000015;2902;1.840000033;03_Copepod;03_copepod;03_copepod;644.606313468195;991.1;418.7;0.9911;0.4187;0.325919479736482;0.0909288703338767;0.00000481479133516914
1326;abr1_noronha_st01_300_d2_d2_1;24017;5519;96;510;24916;169.0399933;485;65.40000153;510.7999878;24882;2.269000053;12_Euphausiacea;12_euphausiacea;12_euphausiacea;1888.47046928878;5141;693.240016218;5.141;0.693240016218;2.79911736806608;1.29298429268333;0.0000622201868652483
1327;abr1_noronha_st01_300_d2_d2_1;16468;5575;178;95;7621;150.6399994;160.1000061;60.59999847;186.6999969;7572;2.194999933;03_Copepod;03_copepod;03_copepod;1044.4244201601;1697.06006466;642.359983782;1.69706006466;0.642359983782;0.856180975622169;0.366465055346615;0.0000151959978675568
1330;abr1_noronha_st01_300_d2_d2_1;20082;5653;217;266;15447;197.5;186.5;105.5;266.7000122;14482;4.755000114;04_Decapoda_camarao;04_decapoda_camarao;04_decapoda_camarao;1486.93885524445;1976.9;1118.3;1.9769;1.1183;1.73633255355719;1.29383754324146;0.0000352483953986854
1333;abr1_noronha_st01_300_d2_d2_1;21539;5744;179;107;6554;163.6300049;154.8999939;53.90000153;185.8999939;6552;2.115999937;03_Copepod;03_copepod;03_copepod;968.55492858254;1641.93993534;571.340016218;1.64193993534;0.571340016218;0.736786721057479;0.280494887026241;0.0000127090451209225
1335;abr1_noronha_st01_300_d2_d2_1;23009;5759;227;274;13776;160.5;180.3999939;97.19999695;278.5;13711;4.006000042;03_Copepod;03_copepod;03_copepod;1404.21175386105;1912.23993534;1030.31996767;1.91223993534;1.03031996767;1.5474063749462;1.06234362136231;0.0000307330318219772
1337;abr1_noronha_st01_300_d2_d2_1;21072;5802;132;146;6740;172.4199982;132.6000061;64.69999695;151.8000031;6550;2.584000111;03_Copepod;03_copepod;03_copepod;982.202386813645;1405.56006466;685.81996767;1.40556006466;0.68581996767;0.75709332316086;0.345977660716123;0.0000131269550043996
1339;abr1_noronha_st01_300_d2_d2_1;14577;5840;199;637;33720;163.4199982;659.9000244;65.09999847;651.2000122;33694;2.980999947;02_Chaetognatha;02_chaetognatha;02_chaetognatha;2196.92292046656;6994.94025864;690.059983782;6.99494025864;0.690059983782;3.79106066992067;1.7431553558959;0.0000892691635911313
1340;abr1_noronha_st01_300_d2_d2_1;23468;5847;115;231;7300;183.0899963;171.8999939;54.09999847;231.3999939;7300;2.838000059;03_Copepod;02_chaetognatha;02_chaetognatha;1022.19197469018;1822.13993534;573.459983782;1.82213993534;0.573459983782;0.820681655772762;0.313593000416874;0.0000144492104100481
1343;abr1_noronha_st01_300_d2_d2_1;20587;5926;173;216;10826;159.0299988;146.5;94.09999847;231;10824;2.497999907;03_Copepod;03_copepod;03_copepod;1244.81567458571;1552.9;997.459983782;1.5529;0.997459983782;1.21654689034753;0.808561113740971;0.0000230823236603447
1344;abr1_noronha_st01_300_d2_d2_1;22917;5929;135;87;4926;171.4400024;134.3999939;46.70000076;145;4923;1.832000017;03_Copepod;03_copepod;03_copepod;839.688568291688;1424.63993534;495.020008056;1.42463993534;0.495020008056;0.553882633621464;0.182695991112321;0.00000904989024380841
1345;abr1_noronha_st01_300_d2_d2_1;16579;5943;76;97;3277;163.7299957;91.19999695;45.79999924;97.69999695;3276;1.687000036;03_Copepod;03_copepod;03_copepod;684.871757952366;966.71996767;485.479991944;0.96671996767;0.485479991944;0.368605580982136;0.119239942760263;0.00000557422968972096
1346;abr1_noronha_st01_300_d2_d2_1;14756;5971;285;206;12733;181.7299957;170.3000031;95.19999695;289.8999939;12516;3.289000034;15_Multiples;03_copepod;03_copepod;1350.00820002228;1805.18003286;1009.11996767;1.80518003286;1.00911996767;1.43071523652458;0.962020924503907;0.000027995259793068
1349;abr1_noronha_st01_300_d2_d2_1;20226;6023;70;51;2066;155.3300018;60.40000153;43.5;76.30000305;2066;2.138000011;05_Ostracoda;05_ostracoda;05_ostracoda;543.796233849633;640.240016218;461.1;0.640240016218;0.4611;0.231861060786896;0.0712379571597136;0.00000321068201560147
1353;abr1_noronha_st01_300_d2_d2_1;15842;6078;169;111;5320;176.4100037;124.3000031;54.5;172;5262;3.423000097;03_Copepod;03_copepod;03_copepod;872.623396636079;1317.58003286;577.7;1.31758003286;0.5777;0.597818366646432;0.230123058517983;0.00000991045521337223
1355;abr1_noronha_st01_300_d2_d2_1;19279;6108;208;357;9933;175.7200012;119.5999985;105.6999969;366.1000061;9930;7.697999954;03_Copepod;03_copepod;03_copepod;1192.37058745777;1267.7599841;1120.41996714;1.2677599841;1.12041996714;1.11559808647177;0.832869803933734;0.0000208214239295865
1356;abr1_noronha_st01_300_d2_d2_1;17570;6109;154;83;8131;165.7700043;161.8000031;64;160.3000031;7998;2.255000114;05_Ostracoda;05_ostracoda;05_ostracoda;1078.80516590683;1715.08003286;678.4;1.71508003286;0.6784;0.913818848231137;0.413080284109039;0.0000164210046492556
1359;abr1_noronha_st01_300_d2_d2_1;16068;6194;148;73;4710;168.25;132.6000061;45.20000076;150.8000031;4707;1.922000051;03_Copepod;03_copepod;03_copepod;821.072469395972;1405.56006466;479.120008056;1.40556006466;0.479120008056;0.528912216312891;0.16885597069387;0.0000085664852824325
1363;abr1_noronha_st01_300_d2_d2_1;23282;6227;156;112;10947;153.2200012;153;91.09999847;163.3000031;10917;2.180999994;05_Ostracoda;05_ostracoda;05_ostracoda;1251.75287034128;1621.8;965.659983782;1.6218;0.965659983782;1.23001784556056;0.791451239637193;0.0000233867984108994
1364;abr1_noronha_st01_300_d2_d2_1;17213;6272;232;260;14341;161.8399963;165.8000031;110.0999985;260.1000061;14223;7.157999992;03_Copepod;03_copepod;03_copepod;1432.71812403206;1757.48003286;1167.0599841;1.75748003286;1.1670599841;1.61091809289688;1.25272329647744;0.0000322398942009949
1366;abr1_noronha_st01_300_d2_d2_1;16550;6343;111;79;4097;177.8500061;106.3000031;49.09999847;113.5;4085;2.431999922;03_Copepod;03_copepod;03_copepod;765.77999867418;1126.78003286;520.459983782;1.12678003286;0.520459983782;0.46059197584079;0.159732109738928;0.00000726645634773838
1368;abr1_noronha_st01_300_d2_d2_1;24031;6443;64;45;1881;167.6900024;66.59999847;35.90000153;67.59999847;1881;1.924999952;05_Ostracoda;05_ostracoda;05_ostracoda;518.878211843699;705.959983782;380.540016218;0.705959983782;0.380540016218;0.210994093600463;0.0535006608884338;0.00000286984106857158
1370;abr1_noronha_st01_300_d2_d2_1;22930;6459;140;174;6795;171.8899994;145.3000031;59.5;175;6792;2.289999962;03_Copepod;03_copepod;03_copepod;986.201746779186;1540.18003286;630.7;1.54018003286;0.6307;0.762929136737466;0.320623646058451;0.0000132474531047769
1371;abr1_noronha_st01_300_d2_d2_1;23482;6460;72;53;2698;166.8300018;71.69999695;47.90000153;73.80000305;2698;1.434999943;05_Ostracoda;05_ostracoda;05_ostracoda;621.429705582934;760.01996767;507.740016218;0.76001996767;0.507740016218;0.303079300596995;0.102538317077126;0.00000441599080350956
1374;abr1_noronha_st01_300_d2_d2_1;15829;6496;286;449;25542;138.3699951;284.2999878;114.4000015;459.1000061;25484;2.921999931;03_Copepod;03_copepod;03_copepod;1912.04666414287;3013.57987068;1212.6400159;3.01357987068;1.2126400159;2.87014926406283;2.31912893693733;0.0000641036157198698
1375;abr1_noronha_st01_300_d2_d2_1;18291;6569;76;96;4590;151.4600067;86.19999695;67.80000305;96.90000153;4585;1.667000055;22_Foraminifero;10_mol_gast;10_mol_gast;810.54546389736;913.71996767;718.68003233;0.91371996767;0.71868003233;0.515749215158277;0.246980502985714;0.0000083133888864849
1376;abr1_noronha_st01_300_d2_d2_1;16431;6609;149;177;6238;180.2899933;103.6999969;76.59999847;188;6209;2.917999983;03_Copepod;03_copepod;03_copepod;944.917129787372;1099.21996714;811.959983782;1.09921996714;0.811959983782;0.700985631794441;0.379255824088411;0.0000119776064622219
1378;abr1_noronha_st01_300_d2_d2_1;14912;6624;157;262;7768;168.5700073;107.1999969;92.30000305;265.7999878;7758;3.494999886;03_Copepod;03_copepod;03_copepod;1054.44916038998;1136.31996714;978.38003233;1.13631996714;0.97838003233;0.873168580715819;0.569238410167089;0.0000155554625810267
1379;abr1_noronha_st01_300_d2_d2_1;16905;6630;41;49;1419;138.7899933;49.90000153;36.20000076;53.29999924;1419;2.032999992;10_Mol_gast;10_mol_gast;10_mol_gast;450.67372072018;528.940016218;383.720008056;0.528940016218;0.383720008056;0.159408233999305;0.040758079466597;0.00000205572011049668
1387;abr1_noronha_st01_300_d2_d2_1;19787;6804;548;279;25102;176.0500031;624.0999756;51.20000076;596.2000122;25055;1.986999989;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1895.50615729854;6615.45974136;542.720008056;6.61545974136;0.542720008056;2.81984829875186;1.01974149991578;0.0000627689448006182
1391;abr1_noronha_st01_300_d2_d2_1;22626;6863;56;55;1713;169.9400024;50.90000153;42.79999924;56.29999924;1713;3.088000059;04_Decaposa_brac_zoea;23_ovo_invert;23_ovo_invert;495.164747723962;539.540016218;453.679991944;0.539540016218;0.453679991944;0.192248592359078;0.0581167488963014;0.00000256905476334194
1396;abr1_noronha_st01_300_d2_d2_1;22934;6993;155;68;5864;166.8200073;144.1999969;51.79999924;155;5864;1.787999988;03_Copepod;03_copepod;03_copepod;916.153020345345;1528.51996714;549.079991944;1.52851996714;0.549079991944;0.659168759495329;0.24116859388993;0.0000111322298517932
1397;abr1_noronha_st01_300_d2_d2_1;23395;7027;57;130;5234;153.0200043;129.6000061;51.40000153;131.1999969;5233;1.741999984;05_Ostracoda;03_copepod;03_copepod;865.54150054863;1373.76006466;544.840016218;1.37376006466;0.544840016218;0.587854390011646;0.213416149155729;0.0000097142038478868
1404;abr1_noronha_st01_300_d2_d2_1;22219;7115;176;92;9047;160.3000031;168.8999939;68.19999695;180.5;9036;1.919999957;03_Copepod;03_copepod;03_copepod;1137.95039798765;1790.33993534;722.91996767;1.79033993534;0.72291996767;1.01651923514794;0.489659672577402;0.0000186399076612603
1407;abr1_noronha_st01_300_d2_d2_1;23708;7161;54;92;2463;176.5299988;79.69999695;39.29999924;92.30000305;2463;1.475999951;03_Copepod;03_copepod;03_copepod;593.749480723876;844.81996767;416.579991944;0.84481996767;0.416579991944;0.276409177504224;0.0767254390353129;0.00000395752454596013
1408;abr1_noronha_st01_300_d2_d2_1;18937;7220;292;279;11451;171.5299988;132.3000031;110.1999969;350.8999939;11357;2.40899992;03_Copepod;03_copepod;03_copepod;1280.24398550447;1402.38003286;1168.11996714;1.40238003286;1.16811996714;1.28659852317339;1.00142634509246;0.0000246725148580522
1410;abr1_noronha_st01_300_d2_d2_1;20233;7272;142;177;7059;157.5200043;149.3000031;60.20000076;178.8999939;7058;2.184000015;03_Copepod;03_copepod;03_copepod;1005.17719704151;1582.58003286;638.120008056;1.58258003286;0.638120008056;0.793154742557061;0.337247550286094;0.0000138743332792598
1412;abr1_noronha_st01_300_d2_d2_1;17623;7315;540;267;15231;209.5599976;400;48.5;594.2000122;15231;1.771000028;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1476.50610141507;4240;514.1;4.24;0.5141;1.71199835020314;0.586461439469333;0.0000346613256130363
1413;abr1_noronha_st01_300_d2_d2_1;16309;7330;446;471;34493;164.4299927;287.6000061;152.6999969;483.8999939;33518;5.125;03_Copepod;03_copepod;03_copepod;2221.96145632092;3048.56006466;1618.61996714;3.04856006466;1.61861996714;3.87551597190666;4.17987159850291;0.0000916406863805552
1416;abr1_noronha_st01_300_d2_d2_1;23486;7387;110;574;23202;180.25;519.2000122;56.90000153;574.9000244;23194;2.052000046;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1822.35821183139;5503.52012932;603.140016218;5.50352012932;0.603140016218;2.60704533862447;1.04774414750216;0.0000571732665917995
1417;abr1_noronha_st01_300_d2_d2_1;21785;7389;293;732;67327;146.1300049;601;142.6000061;775.9000244;67146;3.426000118;12_Euphausiacea;12_euphausiacea;12_euphausiacea;3104.31417905678;6370.6;1511.56006466;6.3706;1.51156006466;7.56302660229263;7.61744897260753;0.000203059816182537
1418;abr1_noronha_st01_300_d2_d2_1;21310;7403;96;69;3378;161.6799927;92.80000305;46.29999924;103.3000031;3378;2.736999989;05_Ostracoda;03_copepod;03_copepod;695.345837979134;983.68003233;490.779991944;0.98368003233;0.490779991944;0.379167047032622;0.123995507870179;0.00000576480457007996
1420;abr1_noronha_st01_300_d2_d2_1;22521;7432;246;311;14272;168.8800049;188.6999969;96.30000305;335.6000061;14248;5.699999809;03_Copepod;03_copepod;03_copepod;1429.26729257706;2000.21996714;1020.78003233;2.00021996714;1.02078003233;1.60361387703284;1.09073811195476;0.00003206601270498
1421;abr1_noronha_st01_300_d2_d2_1;15513;7451;503;427;31212;163.1300049;641.7999878;61.90000153;621.5;31176;2.34800005;02_Chaetognatha;02_chaetognatha;02_chaetognatha;2113.64397510631;6803.07987068;656.140016218;6.80307987068;0.656140016218;3.50583906629196;1.53277009129834;0.0000813352194964441
1422;abr1_noronha_st01_300_d2_d2_1;21605;7479;56;65;2161;161.9400024;61.79999924;44.5;68;2157;1.381999969;05_Ostracoda;23_desova;23_desova;556.158296670484;655.079991944;471.7;0.655079991944;0.4717;0.242689000257417;0.0762789111763702;0.00000338989152830361
1423;abr1_noronha_st01_300_d2_d2_1;16940;7564;139;111;4437;185.8600006;99.90000153;56.59999847;147.1000061;4376;2.451999903;03_Copepod;03_copepod;03_copepod;796.921880786588;1058.940016218;599.959983782;1.058940016218;0.599959983782;0.498980445261312;0.199477688584466;0.00000799273819260373
1427;abr1_noronha_st01_300_d2_d2_1;23154;7712;78;118;4072;173.4400024;121.3000031;42.79999924;128.8999939;4070;1.952000022;03_Copepod;03_copepod;03_copepod;763.440018875342;1285.78003286;453.679991944;1.28578003286;0.453679991944;0.4581484115552;0.138498263445598;0.00000722060440120128
1430;abr1_noronha_st01_300_d2_d2_1;17385;7784;402;374;15862;191.5;334.7999878;60.29999924;501.3999939;15861;3.967000008;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1506.7805642461;3548.87987068;639.179991944;3.54887987068;0.639179991944;1.78157599371711;0.758780288495395;0.0000363440541058454
1432;abr1_noronha_st01_300_d2_d2_1;20535;7798;237;98;11995;134.3800049;198.6999969;76.80000305;239.1999969;11995;2.020999908;05_Ostracoda;05_ostracoda;05_ostracoda;1310.3012732771;2106.21996714;814.08003233;2.10621996714;0.81408003233;1.34666852442136;0.730493453713366;0.0000260493226928665
1438;abr1_noronha_st01_300_d2_d2_1;14681;7908;115;154;6326;166.7100067;119.8000031;67.30000305;159.3999939;6326;2.342999935;04_Decapoda_outros;04_decapoda_outros;04_decapoda_outros;951.558801580986;1269.88003286;713.38003233;1.26988003286;0.71338003233;0.7114977402664;0.338207310311075;0.0000121916556112405
1439;abr1_noronha_st01_300_d2_d2_1;16346;7934;103;76;3057;160.0399933;95.59999847;40.70000076;103.9000015;3057;1.99000001;03_Copepod;03_copepod;03_copepod;661.483104915894;1013.359983782;431.420008056;1.013359983782;0.431420008056;0.343363331884099;0.0987058092521488;0.00000512298813124529
1440;abr1_noronha_st01_300_d2_d2_1;22886;8006;113;200;9052;150.7100067;175.5;65.69999695;201;9044;1.845999956;03_Copepod;03_copepod;03_copepod;1138.26480973017;1860.3;696.41996767;1.8603;0.69641996767;1.01752264231314;0.472175895972161;0.0000186618050852733
1442;abr1_noronha_st01_300_d2_d2_1;15620;8095;180;100;7660;169.9900055;142.6000061;68.40000153;180.8000031;7655;2.362999916;03_Copepod;03_copepod;03_copepod;1047.09339888439;1511.56006466;725.040016218;1.51156006466;0.725040016218;0.860750467834021;0.415841434625425;0.0000152925581166622
